,id,polarity
2958,727780247152807937,Positive
2959,727746294807199744,Neutral
2960,727562057583722497,Neutral
2961,727517467711553538,Neutral
2962,727497773801693184,Positive
2963,727481597663055872,Positive
2964,727470507231182849,Negative
2965,727433136439721984,Neutral
2966,727273009791275010,Positive
2967,727239072373178368,Negative
2968,727216557844271105,Negative
2969,727167667103223808,Positive
2970,727139060016361474,Neutral
2971,726886477838311425,Negative
2972,726854116513816576,Positive
2973,726829222501736450,Neutral
2974,726771901528428544,Neutral
2975,726735903264231424,Neutral
2976,726734332530937856,Neutral
2977,726732211274276864,Positive
2978,726719429996859392,Neutral
2979,726661444985589760,Neutral
2980,726656552854257664,Neutral
2981,726608889937072129,Neutral
2982,726424806414012417,Negative
2983,726392384242720768,Neutral
2984,726350303046586368,Neutral
2985,726341604504535040,Neutral
2986,726331348236034048,Positive
2987,726322902870667264,Neutral
2988,726123248023420929,Neutral
2989,726086913497661441,Neutral
2990,726014095774879744,Neutral
2991,725806262085001216,Neutral
2992,725804835237289984,Neutral
2993,725799609637986305,Neutral
2994,725783460766453760,Negative
2995,725766334097797121,Neutral
2996,725753956765470721,Neutral
2997,725724980894392320,Negative
2998,725724708491169792,Positive
2999,725724695664967680,Negative
3000,725724239647662081,Negative
3001,725724161541283841,Negative
3002,725723962085380096,Neutral
3003,725723874994839552,Neutral
3004,725723470995283968,Neutral
3005,725723067436154880,Neutral
3006,725722680960372736,Neutral
3007,725720160687017984,Positive
3008,725719773414346752,Positive
3009,725717522608218112,Neutral
3010,725717383189549056,Neutral
3011,725714672989691904,Neutral
3012,725713852457955329,Neutral
3013,725713511398133760,Neutral
3014,725713307009687552,Positive
3015,725713229398335488,Neutral
3016,725711635344666624,Negative
3017,725710770227560448,Neutral
3018,725710139450339330,Negative
3019,725707482052616192,Negative
3020,725704116010385409,Negative
3021,725701375557001216,Neutral
3022,725667472192450560,Positive
3023,725666812323631108,Neutral
3024,725664900232663040,Neutral
3025,725662584817459200,Neutral
3026,725652141482872832,Neutral
3027,725649140382879745,Negative
3028,725648914637049856,Negative
3029,725648479792549888,Negative
3030,725648425597947904,Neutral
3031,725647851859140609,Neutral
3032,725646507131736064,Neutral
3033,725638404759805952,Neutral
3034,725635062901948417,Negative
3035,725634867657072641,Negative
3036,725634169045454848,Neutral
3037,725633795886571520,Neutral
3038,725628262018375680,Neutral
3039,725626608317534208,Negative
3040,725623098465243136,Neutral
3041,725621298311888896,Negative
3042,725614940330037248,Negative
3043,725613429692592128,Negative
3044,725612554341474304,Negative
3045,725611557560811520,Positive
3046,725611531619176448,Positive
3047,725610964574461952,Neutral
3048,725610348791894016,Negative
3049,725607231773880320,Negative
3050,725604722246336512,Neutral
3051,725601652779159552,Neutral
3052,725601480657399809,Neutral
3053,725600834491453440,Positive
3054,725600571571462144,Neutral
3055,725600252657582080,Neutral
3056,725598008092418048,Neutral
3057,725596558121664512,Negative
3058,725595053725519872,Neutral
3059,725593908416225280,Neutral
3060,725593431788003328,Neutral
3061,725592915867639808,Neutral
3062,725589848594198528,Neutral
3063,725589326998966272,Neutral
3064,725587076289290241,Neutral
3065,725585159920164864,Negative
3066,725582862582353920,Neutral
3067,725582108366872577,Neutral
3068,725581587417542656,Neutral
3069,725579549963067392,Neutral
3070,725579304529203200,Neutral
3071,725579270223978496,Neutral
3072,725577781485162496,Neutral
3073,725576392172310528,Neutral
3074,725576028563865602,Neutral
3075,725575873227808768,Negative
3076,725572244756385792,Negative
3077,725571441991766016,Positive
3078,725571080249815041,Neutral
3079,725569756670103552,Neutral
3080,725568053770096640,Neutral
3081,725567910991814656,Positive
3082,725567806159343616,Neutral
3083,725567768326750208,Neutral
3084,725566748565639168,Neutral
3085,725565780574789632,Neutral
3086,725565296996683776,Neutral
3087,725563511309516800,Neutral
3088,725562842267656192,Positive
3089,725561975355400192,Neutral
3090,725561740218503168,Negative
3091,725561608827768832,Neutral
3092,725560562457952256,Positive
3093,725557007034515456,Negative
3094,725554411964125185,Neutral
3095,725552242544136193,Positive
3096,725552087380168704,Positive
3097,725550405992718336,Neutral
3098,725549776381595648,Neutral
3099,725549181054509056,Neutral
3100,725547717481607168,Neutral
3101,725545807542403072,Neutral
3102,725543506111008768,Neutral
3103,725543485227569153,Neutral
3104,725542277523890176,Neutral
3105,725541093329145856,Neutral
3106,725540303202033665,Neutral
3107,725538989122441216,Neutral
3108,725538392163909632,Neutral
3109,725520542476816384,Negative
3110,725515941392556032,Neutral
3111,725496373236359168,Neutral
3112,725493888048336896,Neutral
3113,725464154765725696,Positive
3114,725462252355211264,Neutral
3115,725460695693725696,Neutral
3116,725459808762105856,Neutral
3117,725459603601907713,Neutral
3118,725454794932908032,Neutral
3119,725451339208245249,Positive
3120,725451050224738304,Neutral
3121,725446446238064644,Neutral
3122,725445305966170113,Positive
3123,725439699943317504,Neutral
3124,725439492618899456,Neutral
3125,725436107790401537,Neutral
3126,725432253799608321,Positive
3127,725431449642504194,Neutral
3128,725431377978609666,Neutral
3129,725431312060956672,Neutral
3130,725429652525858816,Neutral
3131,725429543465574400,Negative
3132,725429125649956866,Neutral
3133,725428909186097152,Negative
3134,725427539678773248,Negative
3135,725424916959383552,Neutral
3136,725424636972814336,Neutral
3137,725423458805538818,Neutral
3138,725423073567072256,Neutral
3139,725421849107001344,Neutral
3140,725420399446601729,Neutral
3141,725420336699850753,Neutral
3142,725420119548157957,Neutral
3143,725419829872721922,Neutral
3144,725419788378349568,Neutral
3145,725418791866372096,Neutral
3146,725418755560464388,Neutral
3147,725418646764421121,Neutral
3148,725418611020599297,Neutral
3149,725418523695157248,Neutral
3150,725418423832993795,Neutral
3151,725418399971553280,Neutral
3152,725418196250025987,Neutral
3153,725417943903952897,Neutral
3154,725415991568678912,Neutral
3155,725415742426894336,Neutral
3156,725415525145272320,Negative
3157,725414917805854720,Neutral
3158,725414360005365760,Positive
3159,725414221593346049,Neutral
3160,725413839521628160,Neutral
3161,725413277002551297,Neutral
3162,725413195041624064,Negative
3163,725413151085350912,Neutral
3164,725411985970618368,Neutral
3165,725411630885011456,Negative
3166,725411602309206016,Negative
3167,725410999277355008,Neutral
3168,725410719940882432,Neutral
3169,725410466030321666,Negative
3170,725410399689031680,Neutral
3171,725409702889283585,Neutral
3172,725409692344848384,Negative
3173,725409100838932481,Negative
3174,725407892703182848,Neutral
3175,725407091935027200,Neutral
3176,725406963991994368,Neutral
3177,725406837131063296,Neutral
3178,725406768109604866,Neutral
3179,725406637016662016,Neutral
3180,725406303569514497,Neutral
3181,725406226700505089,Negative
3182,725405857152901120,Negative
3183,725405847392768000,Neutral
3184,725405797165977601,Negative
3185,725405485298491392,Neutral
3186,725405471646093312,Negative
3187,725405344739016704,Negative
3188,725405284580073473,Negative
3189,725405098881503232,Negative
3190,725404997521911811,Negative
3191,725404811563307008,Neutral
3192,725404789174063104,Negative
3193,725404723046666242,Neutral
3194,725404640506863617,Neutral
3195,725404593526607873,Neutral
3196,725404436504305664,Neutral
3197,725399252654915584,Neutral
3198,725398577229488128,Neutral
3199,725398041864339457,Neutral
3200,725393851683196928,Neutral
3201,725392434092511232,Neutral
3202,725382309046829060,Negative
3203,725377886719455232,Negative
3204,725357502083268608,Neutral
3205,725357154320945153,Neutral
3206,725355560808402944,Neutral
3207,725354361338138625,Neutral
3208,725353720062562304,Neutral
3209,725352579845206017,Neutral
3210,725344526999539712,Neutral
3211,725340559095795712,Negative
3212,725337997349105665,Neutral
3213,725327404365926401,Neutral
3214,725324054027063296,Neutral
3215,725322918884970496,Neutral
3216,725317846067240960,Positive
3217,725306447593103361,Positive
3218,725301130708848643,Neutral
3219,725300226081345536,Neutral
3220,725300174919225344,Neutral
3221,725299285529481216,Neutral
3222,725297343214530561,Positive
3223,725287047418679298,Negative
3224,725286506043154432,Negative
3225,725285930790096896,Neutral
3226,725277881694339072,Negative
3227,725275795447517185,Neutral
3228,725275769342169088,Positive
3229,725274658761748481,Neutral
3230,725261482506764289,Positive
3231,725256780918476800,Positive
3232,725256217887657985,Positive
3233,725252526476513280,Negative
3234,725240077094404097,Negative
3235,725237008805810176,Negative
3236,725228312134606848,Positive
3237,725226212348563456,Neutral
3238,725225354508521472,Neutral
3239,725225351517999104,Neutral
3240,725224559817973763,Neutral
3241,725221543056388098,Neutral
3242,725220555796914176,Neutral
3243,725220310748827648,Positive
3244,725219797793947648,Neutral
3245,725218954717720576,Neutral
3246,725218690803720193,Neutral
3247,725218189068521473,Neutral
3248,725217687295528960,Neutral
3249,725214676653629441,Neutral
3250,725213901055483904,Positive
3251,725213137029488640,Neutral
3252,725212409825267712,Neutral
3253,725210635227766784,Positive
3254,725208131014410240,Negative
3255,725203471474024448,Positive
3256,725199795095228417,Positive
3257,725187345331412993,Negative
3258,725183672425570304,Negative
3259,725183150771593217,Negative
3260,725181836662558720,Negative
3261,725181156161933312,Neutral
3262,725176764729856000,Positive
3263,725162734791307265,Neutral
3264,725104121783685120,Neutral
3265,725090510419943424,Neutral
3266,725083240265093120,Positive
3267,725082215395278848,Neutral
3268,725071620734369799,Neutral
3269,725070867659689986,Neutral
3270,725070803033710596,Positive
3271,725067542964895746,Positive
3272,725067265335529472,Negative
3273,725066113369956352,Positive
3274,725064666246832128,Neutral
3275,725064661024968704,Neutral
3276,725060899900280834,Negative
3277,725057421652180993,Neutral
3278,725052610584166400,Positive
3279,725051889746890753,Neutral
3280,725048136721403905,Positive
3281,725044493091741696,Neutral
3282,725043123202695168,Neutral
3283,725041211338190848,Neutral
3284,725041034342723585,Neutral
3285,725036797659627522,Neutral
3286,725036425972973568,Positive
3287,725036298591977472,Neutral
3288,725034705536569344,Neutral
3289,725033689575354368,Neutral
3290,725032480080683010,Neutral
3291,725031261895536641,Positive
3292,725031150821990404,Neutral
3293,725029212248137728,Neutral
3294,725029037211529217,Positive
3295,725027693767565312,Positive
3296,725027067545395200,Neutral
3297,725019861831847936,Neutral
3298,725018052060930048,Neutral
3299,725015769730404352,Neutral
3300,725009832261079040,Positive
3301,725005445128159232,Neutral
3302,725005066046980096,Negative
3303,725004776585461760,Negative
3304,725004356756606976,Negative
3305,725002654758387716,Negative
3306,725002598038802432,Negative
3307,725001595159719937,Neutral
3308,725000613193469952,Negative
3309,725000382116683777,Negative
3310,724999033203380224,Negative
3311,724994363340775424,Negative
3312,724993252827488258,Negative
3313,724993154068414464,Negative
3314,724989085128003584,Neutral
3315,724986963858694144,Positive
3316,724984860679503872,Neutral
3317,724982611265896448,Negative
3318,724981094488100864,Positive
3319,724980765545664513,Positive
3320,724977207521718273,Positive
3321,724977137875341313,Neutral
3322,724972152970174469,Negative
3323,724963718241480705,Positive
3324,724961756741812224,Neutral
3325,724959115655581696,Neutral
3326,724956198848614400,Neutral
3327,724953659084251137,Neutral
3328,724953190517579776,Neutral
3329,724952979581853697,Neutral
3330,724952454434017281,Neutral
3331,724949776186376196,Positive
3332,724949433314607104,Negative
3333,724946660032282624,Negative
3334,724942892859592705,Neutral
3335,724941737727262720,Negative
3336,724939269329027073,Neutral
3337,724937072969129984,Neutral
3338,724926869045415938,Positive
3339,724925371074928641,Positive
3340,724924895331799041,Positive
3341,724924048019456002,Neutral
3342,724923014916218884,Neutral
3343,724921107069960192,Negative
3344,724921076334088194,Negative
3345,724920933077626880,Neutral
3346,724920765817208833,Neutral
3347,724920718257983488,Neutral
3348,724920716701892608,Neutral
3349,724920656836567041,Neutral
3350,724920605334732801,Positive
3351,724920112512401409,Negative
3352,724918472455675904,Neutral
3353,724914951756861441,Neutral
3354,724904870629748740,Neutral
3355,724904715847405569,Negative
3356,724901006518177796,Neutral
3357,724897863155724289,Positive
3358,724896943332319234,Neutral
3359,724896913917640705,Positive
3360,724896550590255104,Positive
3361,724891063429828608,Positive
3362,724888859000115200,Neutral
3363,724888190943899649,Positive
3364,724881030373605376,Positive
3365,724880024151662593,Negative
3366,724872699814764545,Neutral
3367,724871237336457216,Negative
3368,724868350401191936,Negative
3369,724864791727226880,Negative
3370,724862938356535296,Positive
3371,724862861143592960,Neutral
3372,724858602880651264,Negative
3373,724856776684875776,Neutral
3374,724855217569800192,Neutral
3375,724853307517362176,Neutral
3376,724853255910596610,Neutral
3377,724853222599458818,Neutral
3378,724850138368323584,Neutral
3379,724849526582968320,Negative
3380,724838235332042753,Negative
3381,724834674825113602,Negative
3382,724833179375382529,Neutral
3383,724832760620306432,Negative
3384,724830996248535044,Negative
3385,724826298049290240,Positive
3386,724821814506086400,Negative
3387,724811783693864960,Neutral
3388,724799955123228672,Negative
3389,724788965740519425,Positive
3390,724757787541000192,Neutral
3391,724753204949323776,Positive
3392,724751787731746818,Positive
3393,724748200507219970,Positive
3394,724728482773741568,Neutral
3395,724726519915012096,Positive
3396,724715440652595200,Positive
3397,724711604730892291,Positive
3398,724711377970057216,Neutral
3399,724710079023484930,Positive
3400,724709832813588484,Positive
3401,724709555532357636,Positive
3402,724709529351532544,Negative
3403,724705077768916992,Negative
3404,724703596210720769,Negative
3405,724702598582964225,Positive
3406,724702559206780931,Neutral
3407,724700424993951744,Neutral
3408,724698427393753088,Positive
3409,724696793976549376,Neutral
3410,724696587906211840,Positive
3411,724695486914039813,Neutral
3412,724694818178371585,Neutral
3413,724693947143081984,Neutral
3414,724691890587750400,Positive
3415,724691577621364736,Positive
3416,724691441080012801,Neutral
3417,724691318782435329,Neutral
3418,724690102719549443,Negative
3419,724688789797502977,Positive
3420,724687953319084033,Positive
3421,724684885575798784,Neutral
3422,724683084440961025,Negative
3423,724682750289170432,Negative
3424,724682561633542144,Negative
3425,724681360825311232,Neutral
3426,724681050136436738,Neutral
3427,724680968141967361,Neutral
3428,724680654487707649,Positive
3429,724680625232482304,Neutral
3430,724679567743528960,Positive
3431,724679513431543808,Negative
3432,724678250044207104,Neutral
3433,724677786758209536,Negative
3434,724673051682562048,Neutral
3435,724672808622657536,Neutral
3436,724672367910330368,Negative
3437,724670282632409090,Negative
3438,724669593818636288,Negative
3439,724669322866638849,Positive
3440,724668374505140224,Negative
3441,724667904462086144,Positive
3442,724665617459097602,Negative
3443,724665403763466240,Negative
3444,724664912660828160,Negative
3445,724664895602614272,Neutral
3446,724664568241377280,Negative
3447,724664133925347330,Neutral
3448,724664004422033408,Negative
3449,724663481883066368,Negative
3450,724663002235056128,Negative
3451,724662590882852864,Neutral
3452,724660919859433473,Neutral
3453,724660196920963074,Positive
3454,724655477884379138,Neutral
3455,724653973312004099,Neutral
3456,724650528718860293,Neutral
3457,724649679460261888,Neutral
3458,724648368551518208,Neutral
3459,724646651747557376,Neutral
3460,724642649156771844,Positive
3461,724641613268553728,Positive
3462,724640650424000512,Neutral
3463,724639979205459968,Neutral
3464,724639066566856704,Neutral
3465,724636606251057152,Positive
3466,724630080547336194,Neutral
3467,724629522872713216,Neutral
3468,724628787909013504,Positive
3469,724628629129326592,Positive
3470,724625910989725696,Positive
3471,724624679714066433,Neutral
3472,724621926946213888,Neutral
3473,724621875570204677,Neutral
3474,724621727620321280,Neutral
3475,724615185332342785,Positive
3476,724613304770015232,Neutral
3477,724608980576813056,Positive
3478,724608096518201344,Neutral
3479,724607853839917057,Positive
3480,724603380488908800,Positive
3481,724599953885134850,Neutral
3482,724597530915278848,Neutral
3483,724597512737312772,Positive
3484,724597440893083652,Positive
3485,724597398081818624,Positive
3486,724592978753425408,Neutral
3487,724589844022878208,Neutral
3488,724587568579416068,Negative
3489,724580901456359424,Positive
3490,724576523957706752,Neutral
3491,724571291622187009,Neutral
3492,724565389544443904,Positive
3493,724563842991316992,Positive
3494,724563240324370432,Neutral
3495,724558950281142272,Positive
3496,724557859522928640,Neutral
3497,724557758276734977,Neutral
3498,724557755768426497,Neutral
3499,724555881489166336,Neutral
3500,724555436028887040,Neutral
3501,724552822205767680,Neutral
3502,724552814135910400,Neutral
3503,724549035529519104,Neutral
3504,724548921591246848,Neutral
3505,724547186718068736,Neutral
3506,724540284986634240,Negative
3507,724539336444792832,Neutral
3508,724536759833468928,Neutral
3509,724532331034324992,Neutral
3510,724532249530642432,Neutral
3511,724531864610938880,Neutral
3512,724531559504744448,Neutral
3513,724531425186295809,Neutral
3514,724531333259780096,Neutral
3515,724531256189399041,Neutral
3516,724531154699821056,Neutral
3517,724530937690763264,Neutral
3518,724530848314363904,Neutral
3519,724526839813824512,Neutral
3520,724526119064621056,Neutral
3521,724523376010645504,Neutral
3522,724523180312911872,Positive
3523,724513368187514880,Positive
3524,724513178084880384,Positive
3525,724510349597265920,Neutral
3526,724506067670016000,Positive
3527,724493429644890113,Neutral
3528,724490142975692800,Positive
3529,724478327419994112,Neutral
3530,724475829745528832,Negative
3531,724470436990472192,Neutral
3532,724447978405146625,Neutral
3533,724446054117183488,Positive
3534,724434039306878977,Negative
3535,724421493241815040,Negative
3536,724421284894007296,Neutral
3537,724420238046015489,Negative
3538,724401396536193024,Positive
3539,724358571421515777,Positive
3540,724345500208484352,Positive
3541,724343786399211522,Negative
3542,724336921548300288,Negative
3543,724332277208100868,Positive
3544,724329375592767489,Positive
3545,724329197242593280,Positive
3546,724329082327056385,Positive
3547,724322147766796288,Neutral
3548,724305144947609601,Positive
3549,724300925838483456,Neutral
3550,724298834071957504,Positive
3551,724295226064547840,Positive
3552,724291374892351490,Neutral
3553,724290525172523009,Neutral
3554,724284104586440705,Negative
3555,724281854979874817,Neutral
3556,724267553091162112,Positive
3557,724265099364585473,Negative
3558,724251824883130368,Neutral
3559,724245817293418497,Neutral
3560,724226412530544640,Positive
3561,724224688046628864,Negative
3562,724223450198454273,Positive
3563,724219189293146112,Neutral
3564,724217997922033665,Neutral
3565,724204060031721472,Positive
3566,724184010444947456,Positive
3567,724169623457939456,Neutral
3568,724169619129413632,Neutral
3569,724138554138497024,Neutral
3570,724135845947695104,Neutral
3571,724108928695558144,Neutral
3572,724040161236029441,Positive
3573,724009827563876352,Positive
3574,724009313694539776,Positive
3575,724005358558130177,Negative
3576,724005019075383296,Negative
3577,724004116696014848,Negative
3578,724003615501914112,Negative
3579,723996453249683456,Neutral
3580,723996447838998528,Positive
3581,723995017140944896,Negative
3582,723993277477822464,Positive
3583,723988959446052865,Neutral
3584,723977822960803840,Neutral
3585,723976303167324161,Negative
3586,723973391728914439,Neutral
3587,723967804827938816,Positive
3588,723967466158874625,Positive
3589,723964934309187584,Negative
3590,723964138154786816,Neutral
3591,723963897800089600,Negative
3592,723961575753678848,Negative
3593,723959722798362627,Positive
3594,723954657769431044,Negative
3595,723951077238837248,Negative
3596,723946802047815681,Neutral
3597,723946246008934400,Neutral
3598,723935831145193473,Neutral
3599,723935796412223492,Neutral
3600,723935166314369024,Neutral
3601,723932956973228032,Neutral
3602,723922164437647361,Positive
3603,723917524639842304,Neutral
3604,723911707429593088,Neutral
3605,723907463062425600,Neutral
3606,723902686253486080,Negative
3607,723901425156239360,Neutral
3608,723900949069238274,Neutral
3609,723900151731986436,Neutral
3610,723899405951217664,Neutral
3611,723897793769803776,Neutral
3612,723895117904515072,Positive
3613,723892720679456769,Positive
3614,723886929461284864,Neutral
3615,723884114835849216,Neutral
3616,723882320005095424,Positive
3617,723882095978909697,Positive
3618,723881984972476416,Positive
3619,723881527126441986,Positive
3620,723881331508297728,Positive
3621,723880443762872321,Positive
3622,723880335579164673,Positive
3623,723880160898998272,Neutral
3624,723879902991257600,Positive
3625,723879145135022080,Neutral
3626,723876919356325888,Neutral
3627,723876724077912064,Neutral
3628,723876437929897984,Neutral
3629,723875684481949697,Neutral
3630,723874960683446275,Neutral
3631,723874616003932161,Neutral
3632,723874245034561536,Neutral
3633,723873885897285637,Neutral
3634,723873594061807616,Neutral
3635,723873119350456324,Neutral
3636,723873097204506625,Neutral
3637,723864723515670528,Neutral
3638,723863953382739969,Neutral
3639,723856631440789504,Neutral
3640,723848416338542592,Positive
3641,723842387538247680,Neutral
3642,723839460857798656,Neutral
3643,723839275188498432,Neutral
3644,723838993406779393,Neutral
3645,723838700304633856,Neutral
3646,723837569260228608,Positive
3647,723830454915350528,Neutral
3648,723820594156961792,Neutral
3649,723815080169758721,Neutral
3650,723813136655114240,Neutral
3651,723810645154643968,Neutral
3652,723809239676948480,Positive
3653,723804274732466176,Neutral
3654,723803558496337920,Neutral
3655,723798110980431872,Neutral
3656,723795985277816832,Neutral
3657,723793915229429761,Neutral
3658,723792764903776256,Neutral
3659,723792654937501696,Neutral
3660,723792574805323776,Neutral
3661,723790368576266240,Negative
3662,723775456785346560,Positive
3663,723775213972889600,Neutral
3664,723775069714034688,Neutral
3665,723771130088173569,Neutral
3666,723756335297368064,Neutral
3667,723751902626893824,Positive
3668,723736354690072576,Neutral
3669,723642705390231553,Positive
3670,723639599956922372,Positive
3671,723629424416043014,Positive
3672,723624432028258304,Negative
3673,723612333394694144,Neutral
3674,723612307595640833,Positive
3675,723610076460781568,Neutral
3676,723610066641903616,Positive
3677,723608453722308608,Positive
3678,723606338341900288,Neutral
3679,723606009059631105,Neutral
3680,723603773659185153,Neutral
3681,723601378107600896,Positive
3682,723597201818132481,Positive
3683,723596452400758784,Neutral
3684,723596015132131328,Neutral
3685,723594438870745088,Positive
3686,723591252827054082,Positive
3687,723590507264397313,Positive
3688,723582367865163777,Neutral
3689,723582249145360384,Neutral
3690,723579744294305794,Neutral
3691,723577007330758656,Neutral
3692,723575375524147200,Neutral
3693,723573558597836800,Neutral
3694,723571527233445889,Neutral
3695,723571218851454976,Neutral
3696,723569635778519041,Neutral
3697,723568344939433984,Neutral
3698,723567094848217089,Neutral
3699,723565462630633477,Neutral
3700,723564749728808960,Neutral
3701,723564738253185025,Neutral
3702,723564729206104064,Neutral
3703,723560840247558144,Neutral
3704,723560276616826881,Positive
3705,723558523888623618,Positive
3706,723554643775741953,Neutral
3707,723553627474784256,Neutral
3708,723546280568475648,Neutral
3709,723546183604535296,Neutral
3710,723544183206600704,Neutral
3711,723541714175143937,Neutral
3712,723540318059155456,Neutral
3713,723538434850172929,Positive
3714,723537506566848514,Positive
3715,723532683838627846,Neutral
3716,723532087165390848,Neutral
3717,723528306054721536,Neutral
3718,723515545522454528,Neutral
3719,723515370817085440,Positive
3720,723513039077691394,Neutral
3721,723499410605355008,Neutral
3722,723499217029857280,Neutral
3723,723495532551802881,Positive
3724,723494637583749120,Positive
3725,723492723039297536,Neutral
3726,723490371758645248,Positive
3727,723484899517325312,Positive
3728,723482963103617024,Neutral
3729,723481864615395328,Neutral
3730,723480067821678592,Neutral
3731,723479684437020672,Neutral
3732,723477161928196101,Neutral
3733,723471836474830848,Neutral
3734,723463018881912832,Neutral
3735,723457486850801666,Neutral
3736,723454688696385536,Neutral
3737,723448340273311744,Positive
3738,723447183039717376,Negative
3739,723426760860139520,Positive
3740,723426721597280257,Neutral
3741,723425735755452416,Neutral
3742,723424092926304256,Negative
3743,723423375209590785,Positive
3744,723423086805053441,Neutral
3745,723421613950029824,Neutral
3746,723418721964826624,Neutral
3747,723416758351065088,Neutral
3748,723416061144506368,Neutral
3749,723413164738519040,Neutral
3750,723410950749982720,Positive
3751,723406380401446912,Neutral
3752,723405776828551168,Neutral
3753,723395199225880576,Neutral
3754,723383977499717639,Negative
3755,723374186463289344,Negative
3756,723276805327740930,Neutral
3757,723275657782931457,Neutral
3758,723274156691865600,Negative
3759,723267821342457856,Negative
3760,723258809041473541,Neutral
3761,723258503897464833,Neutral
3762,723243622389436416,Neutral
3763,723243114509533186,Neutral
3764,723239889169465350,Positive
3765,723237809063112704,Positive
3766,723236839272943616,Neutral
3767,723235414874554368,Neutral
3768,723234728413958144,Neutral
3769,723227766901092353,Neutral
3770,723227136111316993,Neutral
3771,723226410056323073,Neutral
3772,723226273447854082,Neutral
3773,723225655861608449,Neutral
3774,723222013100331008,Negative
3775,723215672537391104,Neutral
3776,723212823443066880,Neutral
3777,723211335111217152,Neutral
3778,723206918026702848,Neutral
3779,723205406449790976,Neutral
3780,723205190057373696,Neutral
3781,723204161731338240,Neutral
3782,723203448284450816,Neutral
3783,723202540343435264,Neutral
3784,723201191577047040,Positive
3785,723201150699216899,Neutral
3786,723201123935522817,Neutral
3787,723199657803952130,Neutral
3788,723199360880676865,Neutral
3789,723186593721364480,Positive
3790,723186345695412224,Neutral
3791,723177904792842240,Neutral
3792,723176146762895364,Neutral
3793,723173872917344256,Neutral
3794,723172572070727680,Neutral
3795,723169926396125184,Positive
3796,723166842412498944,Neutral
3797,723159246385246209,Positive
3798,723159244682330113,Positive
3799,723159244254519296,Positive
3800,723157402548314112,Neutral
3801,723155092745150464,Negative
3802,723154868504944640,Positive
3803,723154861089390592,Positive
3804,723154859885621248,Positive
3805,723154830378848257,Neutral
3806,723154569866403840,Neutral
3807,723153717428641792,Positive
3808,723148132285075456,Positive
3809,723148016647991296,Negative
3810,723129587299934208,Neutral
3811,723128567719178240,Neutral
3812,723126804391813120,Negative
3813,723125938221776896,Positive
3814,723125139953573888,Negative
3815,723124086617067520,Negative
3816,723121911748763648,Neutral
3817,723120270945341441,Negative
3818,723120207896551424,Negative
3819,723120139860762625,Negative
3820,723116582831009792,Neutral
3821,723113074648047616,Positive
3822,723111668163710976,Neutral
3823,723111550865674241,Positive
3824,723110920579371008,Positive
3825,723109847361679360,Neutral
3826,723108771413786624,Neutral
3827,723101395583291394,Neutral
3828,723099652824813568,Positive
3829,723098657806004224,Positive
3830,723095881264803840,Negative
3831,723094556263223296,Positive
3832,723093285082902530,Positive
3833,723089524436258816,Neutral
3834,723089227475361792,Neutral
3835,723086385054253056,Negative
3836,723085199886540801,Neutral
3837,723084473512935425,Neutral
3838,723083166722957312,Neutral
3839,723079199985045505,Neutral
3840,723077114455560192,Neutral
3841,723075064321683456,Neutral
3842,723074274077097984,Neutral
3843,723070684407058432,Negative
3844,723064337678495745,Neutral
3845,723062480319164416,Neutral
3846,723058529725095937,Neutral
3847,723056596998217728,Neutral
3848,723056070004903936,Neutral
3849,723053245166424064,Neutral
3850,723049844529594368,Neutral
3851,723048233073827840,Negative
3852,723047751332798465,Positive
3853,723045502204309504,Neutral
3854,723043707772145664,Neutral
3855,723041600742383617,Neutral
3856,723041083786203136,Neutral
3857,723038035839967232,Neutral
3858,723029020275818496,Positive
3859,723017174009307137,Neutral
3860,723016384427507712,Negative
3861,723012406109200384,Negative
3862,723011166906265600,Positive
3863,723004526043750400,Neutral
3864,723004526018592768,Neutral
3865,722990360104980480,Neutral
3866,722951136257269760,Positive
3867,722947062397071360,Neutral
3868,722938363305705477,Neutral
3869,722919854135721984,Neutral
3870,722916176473534464,Neutral
3871,722915378083422210,Neutral
3872,722910850537787392,Neutral
3873,722909721552748544,Positive
3874,722909634919464960,Neutral
3875,722908767205982209,Positive
3876,722907910699745280,Positive
3877,722903515106922497,Neutral
3878,722902427955892224,Neutral
3879,722901857803198464,Neutral
3880,722895765928947714,Neutral
3881,722895391058821121,Neutral
3882,722894207539482626,Neutral
3883,722893619024175104,Neutral
3884,722892114204315648,Neutral
3885,722891184721387521,Neutral
3886,722890626816061441,Neutral
3887,722890132374691840,Neutral
3888,722889678169317376,Neutral
3889,722889465614610432,Neutral
3890,722889446073376768,Neutral
3891,722889445460942850,Negative
3892,722888692893745152,Neutral
3893,722888316664688640,Neutral
3894,722887295855013888,Negative
3895,722887196147998722,Neutral
3896,722887070331482112,Neutral
3897,722886891297591302,Neutral
3898,722886883240337412,Neutral
3899,722886769457278978,Neutral
3900,722886748804501507,Neutral
3901,722886707486457856,Neutral
3902,722886637806485505,Neutral
3903,722886613781454848,Positive
3904,722886574870953984,Neutral
3905,722886561965051906,Neutral
3906,722886531246006272,Neutral
3907,722886498618454016,Neutral
3908,722886473687523331,Neutral
3909,722886443224268801,Neutral
3910,722886354061754368,Neutral
3911,722886283656212485,Neutral
3912,722886231755870209,Negative
3913,722885287920021509,Neutral
3914,722883229666021380,Neutral
3915,722882186056065025,Negative
